Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Boba Bar,2025-03-01,WK 9,Badlapur,Swiggy,,COCO,MH,384.0,84.0,67.32,458.0,0,1,18.340611353711793,384.0,300-400,10%-20%
Boba Bar,2025-03-01,WK 9,Badlapur,Zomato,,COCO,MH,767.0,100.0,138.08,837.0,0,2,11.947431302270012,383.5,300-400,10%-20%
Frozen Bottle,2025-03-01,WK 9,Badlapur,In Store,,COCO,MH,3843.25,46.8,689.32,3890.05,0,15,1.2030693692883125,256.21666666666664,200-300,1%-10%
Frozen Bottle,2025-03-01,WK 9,Badlapur,Swiggy,,COCO,MH,519.0,268.0,88.02000000000001,757.0,0,2,35.402906208718626,259.5,200-300,30%-40%
Frozen Bottle,2025-03-01,WK 9,Badlapur,Zomato,,COCO,MH,6143.4,1584.6,1105.9,7418.0,0,15,21.361552979239686,409.56,400-500,20%-30%
Madno,2025-03-01,WK 9,Badlapur,Swiggy,,COCO,MH,528.0,228.0,91.44,736.0,0,2,30.978260869565215,264.0,200-300,30%-40%
Boba Bar,2025-03-01,WK 9,Banashankari,In Store,,COCO,KA,637.0,0.0,114.66,637.0,0,3,0.0,212.33333333333334,200-300,0%
Frozen Bottle,2025-03-01,WK 9,Banashankari,In Store,,COCO,KA,13854.85,786.0,2493.9,14640.85,0,38,5.368540760953087,364.6013157894737,300-400,1%-10%
Frozen Bottle,2025-03-01,WK 9,Banashankari,Others,,COCO,KA,547.53,401.1,89.05,866.0,0,3,46.31639722863742,182.51,100-200,40%-50%
Frozen Bottle,2025-03-01,WK 9,Banashankari,Swiggy,,COCO,KA,5544.85,1706.15,989.36,6931.0,0,19,24.61621699610446,291.8342105263158,200-300,20%-30%
Frozen Bottle,2025-03-01,WK 9,Banashankari,Zomato,,COCO,KA,7328.9,1443.1100000000001,1319.26,8482.01,0,16,17.013773857847376,458.05625,400-500,10%-20%
Madno,2025-03-01,WK 9,Banashankari,Others,,COCO,KA,5827.0,5427.0,1034.18,10854.0,0,9,50.0,647.4444444444445,600-900,40%-50%
Madno,2025-03-01,WK 9,Banashankari,Swiggy,,COCO,KA,2286.5299999999997,873.47,402.58,3110.0,0,5,28.085852090032155,457.3059999999999,400-500,20%-30%
Madno,2025-03-01,WK 9,Banashankari,Zomato,,COCO,KA,2367.5,658.5,426.15999999999997,2896.0,0,8,22.738259668508288,295.9375,200-300,20%-30%
Boba Bar,2025-03-01,WK 9,Baner Road - Pune,Swiggy,,COCO,MH,1019.5,136.5,178.12,1126.0,0,3,12.122557726465365,339.8333333333333,300-400,10%-20%
Boba Bar,2025-03-01,WK 9,Baner Road - Pune,Zomato,,COCO,MH,1920.0,399.99,345.6,2219.99,0,6,18.017648728147424,320.0,300-400,10%-20%
Frozen Bottle,2025-03-01,WK 9,Baner Road - Pune,In Store,,COCO,MH,8564.0,0.0,1541.52,8564.0,0,20,0.0,428.2,400-500,0%
Frozen Bottle,2025-03-01,WK 9,Baner Road - Pune,Swiggy,,COCO,MH,10443.81,3083.19,1879.88,13007.0,0,29,23.70408241715999,360.1313793103448,300-400,20%-30%
Frozen Bottle,2025-03-01,WK 9,Baner Road - Pune,Zomato,,COCO,MH,11525.1,4289.91,2074.7200000000003,15215.01,0,31,28.19524929658278,371.77741935483874,300-400,20%-30%
Madno,2025-03-01,WK 9,Baner Road - Pune,Swiggy,,COCO,MH,1012.51,355.49,175.06,1328.0,0,4,26.768825301204817,253.1275,200-300,20%-30%
