Brand Name,Date,Week,Branch,Source,Session,Store Type,Region,Net Sales,Discount,Taxes,Gross Sales,Quantity,Orders,Dis %,AOV,AOV Bucket,Discount Bucket
Frozen Bottle,2025-01-01,WK 1,Ghaziabad-2,Zomato,,FOFO,ROI,578.0,0.0,104.04,558.0,0,1,0.0,578.0,500-600,0%
Boba Bar,2025-01-01,WK 1,Guduvanchery,In Store,,COCO,TN,1782.0,0.0,320.76,1782.0,0,5,0.0,356.4,300-400,0%
Boba Bar,2025-01-01,WK 1,Guduvanchery,Swiggy,,COCO,TN,876.0,539.0,152.28,1385.0,0,3,38.91696750902527,292.0,200-300,30%-40%
Boba Bar,2025-01-01,WK 1,Guduvanchery,Zomato,,COCO,TN,541.0,127.0,97.38,648.0,0,1,19.598765432098766,541.0,500-600,10%-20%
Frozen Bottle,2025-01-01,WK 1,Guduvanchery,In Store,,COCO,TN,9617.3,264.0,1731.14,9881.3,0,38,2.6717132361126574,253.08684210526314,200-300,1%-10%
Frozen Bottle,2025-01-01,WK 1,Guduvanchery,Swiggy,,COCO,TN,2886.01,204.99,519.48,2971.0,0,9,6.899697071693033,320.6677777777778,300-400,1%-10%
Frozen Bottle,2025-01-01,WK 1,Guduvanchery,Zomato,,COCO,TN,4096.61,929.8299999999999,725.14,4748.0,0,12,19.583614153327716,341.38416666666666,300-400,10%-20%
Madno,2025-01-01,WK 1,Guduvanchery,Swiggy,,COCO,TN,2409.51,1065.49,424.72,3425.0,0,5,31.109197080291974,481.90200000000004,400-500,30%-40%
Madno,2025-01-01,WK 1,Guduvanchery,Zomato,,COCO,TN,394.0,0.0,70.92,384.0,0,1,0.0,394.0,300-400,0%
Boba Bar,2025-01-01,WK 1,Gunjur,Swiggy,,COCO,KA,388.0,374.0,68.04,752.0,0,1,49.734042553191486,388.0,300-400,40%-50%
Boba Bar,2025-01-01,WK 1,Gunjur,Zomato,,COCO,KA,906.0,0.0,163.07999999999998,866.0,0,3,0.0,302.0,300-400,0%
Frozen Bottle,2025-01-01,WK 1,Gunjur,In Store,,COCO,KA,5791.12,0.0,1042.4,5791.12,0,23,0.0,251.78782608695653,200-300,0%
Frozen Bottle,2025-01-01,WK 1,Gunjur,Swiggy,,COCO,KA,4637.02,1145.98,828.64,5563.0,0,10,20.600035951824555,463.70200000000006,400-500,20%-30%
Frozen Bottle,2025-01-01,WK 1,Gunjur,Zomato,,COCO,KA,2146.5,648.76,363.64,2569.0,0,8,25.25340599455041,268.3125,200-300,20%-30%
Madno,2025-01-01,WK 1,Gunjur,Swiggy,,COCO,KA,722.0,484.0,126.36000000000001,1186.0,0,2,40.80944350758853,361.0,300-400,40%-50%
Madno,2025-01-01,WK 1,Gunjur,Zomato,,COCO,KA,982.0,75.0,176.76,1027.0,0,2,7.302823758519961,491.0,400-500,1%-10%
Boba Bar,2025-01-01,WK 1,HSR Layout,In Store,,COCO,KA,1245.0,0.0,224.1,1245.0,0,3,0.0,415.0,400-500,0%
Boba Bar,2025-01-01,WK 1,HSR Layout,Swiggy,,COCO,KA,318.0,0.0,55.44,308.0,0,1,0.0,318.0,300-400,0%
Frozen Bottle,2025-01-01,WK 1,HSR Layout,In Store,,COCO,KA,7226.2,37.12,1295.78,7263.32,0,26,0.5110610574778476,277.9307692307692,200-300,1%-10%
Frozen Bottle,2025-01-01,WK 1,HSR Layout,Others,,COCO,KA,350.05,0.0,52.02,289.0,0,1,0.0,350.05,300-400,0%
